"id","name","location","fullAddress","description","history","image","liveUrl","channelId","heroImages","gallery","rating","reviewsCount","category","liveStatus","openTime","phone","website","mapUrl","viewers","isLive","userId","createdAt","updatedAt","poojaCommissionRate","productCommissionRate","templeId","slug","isActive","accountHolderName","accountNumber","bankName","ifscCode","upiId","subdomain","urlType","pickupLocation","isPrimaryLive","operatingHours"
"cmnx47w8q00eal0jz3y8nvu5n","Shri Mohata Devi Temple","Mohata, Pathardi , Maharashtra","Shri Mohata Devi Temple, Mohata Village, Taluka Pathardi, District Ahmednagar, Maharashtra – 414102, India","Shri Mohata Devi Temple is a well-known and highly revered temple located in Mohata village near Pathardi in Ahmednagar district. The temple is dedicated to Goddess Mohata Devi, who is worshipped as a powerful form of Shakti and considered the protector of the region. The temple holds great spiritual importance among devotees from Maharashtra and nearby states.
The temple architecture is simple yet traditional, reflecting rural devotional culture and deep-rooted faith. It attracts a large number of devotees, especially during Navratri festival, when grand पूजा, aarti, and cultural programs are organized.
Devotees visit the temple to seek blessings for health, prosperity, and protection from negative influences. The peaceful surroundings of the temple provide a calm and spiritual environment for prayer and meditation.
Special rituals and offerings are performed regularly, and the temple trust manages the arrangements for devotees. The temple परिसर is well-maintained and provides basic facilities for visitors.
Due to its religious significance and strong local belief, Mohata Devi Temple is considered one of the important pilgrimage sites in the Ahmednagar district. The temple continues to attract thousands of devotees throughout the year who come with श्रद्धा and devotion.",,"/uploads/temples/1776080074414-cropped-image.jpg",,,"[""/uploads/temples/1776080074428-cropped-image.jpg""]",,"4.5","0","Goddess Mohata Devi","false","","1212121212","https://mohatadevi.in","https://maps.app.goo.gl/2QiE83W4A2eQ5rrc8","","false","cmnx47w8q00e9l0jz8mw5i85a","2026-04-13 11:34:34.491","2026-04-15 12:20:58.134","5","10","TMP-O9CHG6","mohata-devi","true",,,,,,"mohata-devi","slug","TEMPLE_B4O95","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""05:00 AM"",""active"":true},{""end"":""09:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnx4rzpw00ecl0jzlaok1vkx","Vishal Ganpati Mandir, Titwala","Titwala, Thane, Maharashtra","Vishal Ganpati Mandir, Titwala, Taluka Kalyan, District Thane, Maharashtra – 421605, India","Vishal Ganpati Mandir located in Titwala is a popular temple dedicated to Lord Ganesha, known for its large and impressive idol, which gives the temple its name “Vishal Ganpati.” The temple is situated close to the famous Siddhivinayak Temple of Titwala and attracts many devotees throughout the year.
The temple holds special significance for devotees who seek blessings for success, prosperity, and removal of obstacles from their lives. The idol of Lord Ganesha is beautifully crafted and radiates a divine presence that भक्त feel deeply connected to.
The temple परिसर is peaceful and well-maintained, providing a calm atmosphere for prayer and meditation. Devotees visit especially during Ganesh Chaturthi and Sankashti Chaturthi, when special पूजा, aarti, and celebrations are organized.
Regular rituals and offerings are performed daily, and prasadam is distributed among devotees. The temple also sees a large number of visitors on weekends and auspicious days.
Due to its spiritual importance and convenient location, Vishal Ganpati Mandir is considered one of the notable Ganesh temples in the Thane district, attracting devotees from nearby cities like Mumbai and Kalyan.",,"/uploads/temples/1776081012028-cropped-image.jpg",,,"[""/uploads/temples/1776081012035-cropped-image.jpg""]",,"4.5","0","Lord Ganesha","false","","2512389000","https://vishalganpati.org","https://maps.app.goo.gl/1fpKdXUwvNFMoSGb7","","false","cmnx4rzpw00ebl0jzfvda3cwa","2026-04-13 11:50:12.116","2026-04-15 12:20:58.134","5","10","TMP-MQ7TNV","vishal-ganpati","true",,,,,,"vishal-ganpati","slug","TEMPLE_J07C7","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""05:00 AM"",""active"":true},{""end"":""10:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnx5dx0p00eel0jz6ew80xw4","Shree Kanchdevi (Renuka) Mandir","Belhekarwadi, Ahmednagar, Maharashtra","Shree Kanchdevi (Renuka) Mandir, Belhekarwadi Village, Taluka Nevasa, District Ahmednagar, Maharashtra – 414105, India  ","Shree Kanchdevi (Renuka) Mandir located in Belhekarwadi is a sacred temple dedicated to Goddess Renuka, who is worshipped locally as Kanchdevi. The temple holds strong religious importance among the local community and devotees from nearby regions. Goddess Renuka is considered a powerful mother goddess, symbolizing strength, protection, and nurturing energy.
The temple is situated in a शांत and natural environment, offering a peaceful atmosphere for devotees to pray and seek blessings. It is especially visited by people seeking relief from difficulties, family well-being, and spiritual growth.
During festivals like Navratri, the temple becomes a center of devotion with special पूजा, aarti, and cultural programs conducted with great enthusiasm. Many devotees participate in these celebrations and offer prayers with deep श्रद्धा.
The temple परिसर is simple yet well-maintained, reflecting traditional village temple architecture. Daily rituals and offerings are performed regularly, and prasadam is distributed to visitors.
Managed by the local trust, the temple provides basic facilities for pilgrims. Due to its spiritual significance and growing popularity, it continues to attract devotees throughout the year and is considered an important religious place in the Ahmednagar district.",,"/uploads/temples/1776082034968-cropped-image.jpg",,,"[""/uploads/temples/1776082034971-cropped-image.jpg""]",,"4.5","0","Goddess Renuka","false","","1231231234","","https://maps.app.goo.gl/cVCLD9LYam6KYGhK6","","false","cmnx5dx0p00edl0jzbq9ncoyz","2026-04-13 12:07:15.049","2026-04-15 12:20:58.134","5","10","TMP-JPXG21","kanchdevi-renuka","true",,,,,,"kanchdevi-renuka","slug","TEMPLE_D0833","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""05:30 AM"",""active"":true},{""end"":""09:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnx68jn000egl0jzdua483wl","Shri Datta Devasthan Savedi","Savedi, Ahmednagar (Ahilyanagar), Maharashtra","Shree Datta Devasthan Trust, Vedantnagar, Savedi, Manmad Road, Ahmednagar (Ahilyanagar), Maharashtra – 414003, India","Shri Datta Devasthan located in Savedi, Ahmednagar is a prominent spiritual and religious center dedicated to Lord Dattatreya. The temple is managed by Shri Datta Devasthan Trust, which was established in 1974 by Sadguru Shri Ramakrishna Kshirsagar Swamiji with the aim of preserving Vedic knowledge and promoting spiritual values.
The temple परिसर is peaceful and spiritually vibrant, attracting devotees seeking inner peace, guidance, and blessings. One of the main highlights of the temple is the presence of the sacred Paduka of Shri Nrusimha Saraswati Swamiji, believed to be a divine incarnation of Lord Dattatreya.
The Devasthan also includes Vedant Vidyapeetham, where students learn Vedas and traditional knowledge in Gurukul style. Various yajnas, religious rituals, and spiritual discourses are conducted regularly for the welfare of society.
Major festivals like Guru Pournima, Datta Jayanti, and Adi Shankaracharya Jayanti are celebrated with great devotion and large gatherings of devotees.
The temple complex also has a serene Tapovan area, गौशाला, and library for spiritual learning. The calm and divine atmosphere makes it an ideal place for meditation and spiritual growth.
Due to its religious importance and well-organized trust activities, Shri Datta Devasthan is considered one of the major pilgrimage centers in Ahmednagar district.",,"/uploads/temples/1776083463954-cropped-image.jpg",,,"[""/uploads/temples/1776083463960-cropped-image.jpg""]",,"4.5","0","Lord Dattatreya","false","","2412423585","https://www.dattadevasthan.org","https://maps.app.goo.gl/jcLHoiUTPfjidDZ39","","false","cmnx68jn000efl0jzjdqobrou","2026-04-13 12:31:04.044","2026-04-15 12:20:58.134","5","10","TMP-L5088M","datta-devastha","true",,,,,,"datta-devastha","slug","TEMPLE_C2A9B","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""07:00 AM"",""active"":true},{""end"":""10:00 PM"",""label"":""Evening"",""start"":""05:00 PM"",""active"":true}]"
"cmnx6hpdw00eil0jzvtl4mn0p","Shri Shukleshwar Mahadev Temple","Ahmednagar, Maharashtra","Shukleshwar Mahadev Temple, 4Q29+HQ3, Bhingar, Ahmednagar, Maharashtra – 414002, India","Shri Shukleshwar Mahadev Temple is a revered Hindu temple dedicated to Lord Shiva, located in the Bhingar area of Ahmednagar city. The temple is an important spiritual center for local devotees who visit regularly to offer prayers and seek blessings. The presiding deity, Lord Shiva, is worshipped in the form of a Shivling, symbolizing divine power and cosmic energy.
The temple maintains a peaceful and devotional atmosphere, making it suitable for meditation and spiritual reflection. Devotees believe that worshipping here brings peace of mind, removes obstacles, and fulfills wishes. The temple sees a steady flow of visitors throughout the year, especially on Mondays and during the holy month of Shravan.
On occasions like Mahashivratri, the temple becomes highly active with special पूजा, abhishek, and aarti performed with great devotion. Many devotees participate in rituals and offer milk, water, and bilva leaves to Lord Shiva.
The temple is simple in structure but holds deep religious significance for the local community. It is well-maintained and easily accessible within the city area.
Due to its spiritual importance and regular worship activities, Shri Shukleshwar Mahadev Temple is considered one of the notable Shiva temples in Ahmednagar district.",,"/uploads/temples/1776083891325-cropped-image.jpg",,,"[]",,"4.5","0","Lord Shiva","false","","9503999933","https://sukheshwaramhadev.org","https://maps.app.goo.gl/3Yur3ESw4LhePfcG8","","false","cmnx6hpdw00ehl0jzz1b3y7qd","2026-04-13 12:38:11.397","2026-04-15 12:20:58.134","5","10","TMP-6KGKFB","shukleshwar-mahadev","true",,,,,,"shukleshwar-mahadev","slug","TEMPLE_QVRO6","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""04:00 AM"",""active"":true},{""end"":""10:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnx78qgb00ekl0jzm7f9fyks","Shri Bhagwati Mata Mandir, Kolhar Bhagwatipur","Kolhar (Bhagwatipur), Ahmednagar, Maharashtra","Shri Bhagwati Mata Mandir, NH-10, Kolhar Bhagwatipur, Taluka Rahata, District Ahmednagar, Maharashtra – 413710, India","Shri Bhagwati Mata Mandir located in Kolhar Bhagwatipur is a highly revered pilgrimage site in Ahmednagar district. The temple is dedicated to Goddess Bhagwati Mata, a powerful form of Shakti worshipped as the divine mother who protects and fulfills the wishes of her devotees. The temple holds great religious significance and is known as a जागृत देवस्थान (spiritually active shrine).
One of the unique aspects of this temple is the presence of combined representations of the “Saade Teen Shakti Peethas,” including Tuljapur’s Tulja Bhavani, Mahur’s Renuka Mata, and Vani’s Saptashrungi Mata along with Bhagwati Mata, making it a rare and sacred place.
The temple is situated on the banks of the Pravara River and is easily accessible from the Ahmednagar–Manmad highway, attracting thousands of devotees throughout the year.
During Navratri, the temple becomes a major center of devotion with grand celebrations, rituals, and large gatherings of devotees. Special पूजा, aarti, and cultural programs are organized during this period.
The temple परिसर has been renovated and expanded by the trust with facilities like halls, queue arrangements, and bhakta niwas for devotees.
Devotees believe that Goddess Bhagwati fulfills vows, removes difficulties, and blesses them with strength and prosperity. The peaceful and divine atmosphere of the temple makes it a perfect place for spiritual connection and devotion.",,"/uploads/temples/1776085152412-cropped-image.jpg",,,"[""/uploads/temples/1776085152418-cropped-image.jpg""]",,"4.5","0","Goddess Bhagwati Mata","false","","9403378917","http://www.bhagwatimata.in","https://maps.app.goo.gl/WJPQF8Lg1sFigYeL6","","false","cmnx78qgb00ejl0jzpuitiv43","2026-04-13 12:59:12.492","2026-04-15 12:20:58.134","5","10","TMP-BRLY5J","bhagwati-mata","true",,,,,,"bhagwati-mata","slug","TEMPLE_M5HL7","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""05:30 AM"",""active"":true},{""end"":""05:30 AM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmny93d0400eml0jzj7nvzpuc","ISKCON Temple Ahilyanagar","Ahilyanagar (Ahmednagar), Maharashtra","Kadambari Nagari Phase 4, Bhistabag, Savedi Road, Ahilyanagar (Ahmednagar), Maharashtra – 414003, India","ISKCON Temple in Ahilyanagar is a spiritual center dedicated to Lord Krishna and follows the teachings of the International Society for Krishna Consciousness, founded by A.C. Bhaktivedanta Swami Prabhupada.
The temple promotes devotional practices such as chanting (Hare Krishna Mahamantra), kirtan, and study of sacred texts like Bhagavad Gita and Srimad Bhagavatam. It serves as a hub for spiritual learning, youth engagement, and community service.
The temple atmosphere is peaceful and भक्तिमय, attracting devotees seeking inner peace, meditation, and spiritual growth. Regular aartis, bhajans, and pravachans are conducted daily, creating a vibrant devotional environment.
ISKCON temples are known worldwide for maintaining traditional Vaishnav rituals and promoting a disciplined devotional lifestyle. The Ahilyanagar temple also organizes festivals like Janmashtami, which are celebrated with great enthusiasm and large gatherings of devotees.
The temple also conducts food distribution programs (prasadam seva) and social welfare activities for the community. The serene surroundings and positive energy make it an ideal place for spiritual reflection.
Due to its growing popularity and spiritual importance, the temple has become one of the well-known devotional centers in the Ahilyanagar region.",,"/uploads/temples/1776148727109-cropped-image.jpg",,,"[]",,"4.5","0","Lord Krishna and Radha","false","","7080007015","https://www.iskconahilyanagar.org","https://maps.app.goo.gl/yAgnrPinFp5eziq76","","false","cmny93d0400ell0jzmyt1yf59","2026-04-14 06:38:47.187","2026-04-15 12:20:58.134","5","10","TMP-K1R69D","iskcon-temple","true",,,,,,"iskcon-temple","slug","TEMPLE_QN2SN","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""07:00 AM"",""active"":true},{""end"":""10:00 PM"",""label"":""Evening"",""start"":""05:00 PM"",""active"":true}]"
"cmny9ry4000erl0jzuhjnqeq8","Shri Raj Rajeshwar Mandir","Akola, Maharashtra","Shivaji Nagar, Akola, Maharashtra – 444002, India","Shri Raj Rajeshwar Mandir is one of the oldest and most prominent temples in Akola, dedicated to Lord Shiva. The temple is also popularly known as “Berar che Rajeshwar” and holds deep historical and spiritual significance in the region.
The temple houses an ancient Shivling, which is believed to be highly powerful and spiritually active (jagrut), attracting thousands of devotees throughout the year.
Devotees visit the temple to seek blessings for peace, prosperity, and removal of obstacles from their lives. The temple is especially crowded on Mondays and during the holy month of Shravan, which is considered highly auspicious for Lord Shiva worship.
The temple offers a peaceful and divine environment, making it an ideal place for meditation and spiritual connection. Daily पूजा, abhishek, and aarti are performed with devotion.
The architecture reflects traditional Hindu temple design, and the परिसर includes multiple small shrines dedicated to other deities.
During festivals like Mahashivratri, the temple becomes a major center of devotion with large gatherings and special rituals.
Due to its historical importance, spiritual power, and continuous devotion of followers, Shri Raj Rajeshwar Mandir is considered one of the most important religious landmarks in Akola and attracts devotees from across Maharashtra.",,"/uploads/temples/1776149874229-cropped-image.jpg",,,"[]",,"4.5","0","Lord Shiva","false","","8698985587","https://rajarajeshwara.org","https://maps.app.goo.gl/NRezjfRnp9vF9m7J7","","false","cmny9ry4000eql0jzdxvlqk9l","2026-04-14 06:57:54.289","2026-04-15 12:20:58.134","5","10","TMP-SDUEUS","raj-rajeshwar","true",,,,,,"raj-rajeshwar","slug","TEMPLE_WFPBS","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""07:00 AM"",""active"":true},{""end"":""10:00 PM"",""label"":""Evening"",""start"":""05:00 PM"",""active"":true}]"
"cmnyamedl00etl0jzz1wu5z5b","Shri Salasar Balaji Temple","Akola, Maharashtra","Nafees Bagh, Dahigaon Gawande, Akola, Maharashtra 444007, India","Salasar Balaji Temple in Akola is a well-known spiritual destination dedicated to Lord Hanuman, popularly worshipped as Balaji. The temple was established around the year 2014 in the Ganga Nagar area and has quickly gained popularity among devotees in the region.
The temple परिसर is spread across a large area of approximately 2 lakh square feet and includes a सुंदर garden, creating a शांत and devotional environment for visitors.
Inside the temple complex, along with Lord Hanuman, idols of Shri Ram Darbar, Radha-Krishna, and Shiv Parivar are also worshipped, making it a complete spiritual center.
The temple architecture features marble work and artistic decorations, giving it a grand and attractive appearance. The peaceful surroundings make it ideal for meditation and spiritual connection.
Devotees visit regularly to seek blessings for strength, protection, and removal of obstacles in life. Tuesdays and Saturdays are considered especially auspicious, attracting a large number of devotees.
Special पूजा, aarti, and religious gatherings are conducted on important occasions like Hanuman Jayanti.
The temple is well-maintained and offers a calm atmosphere away from city noise, making it a preferred place for families and devotees.
Due to its growing importance and serene environment, Salasar Balaji Temple has become one of the popular religious places in Akola district.",,"/uploads/temples/1776151769688-cropped-image.jpg",,,"[""/uploads/temples/1776151769691-cropped-image.jpg""]",,"4.5","0","Lord Hanuman","false","","9423144217","https://salsarbalaji.in","https://maps.app.goo.gl/KEKATdaVpZNKdKkV7","","false","cmnyamedl00esl0jz9n85o2uo","2026-04-14 07:21:35.05","2026-04-15 12:20:58.134","5","10","TMP-O8P4JS","salasar-balaji","true",,,,,,"salasar-balaji","slug","TEMPLE_QA779","false","[{""end"":""12:00 PM"",""label"":""Morning"",""start"":""08:00 AM"",""active"":true},{""end"":""07:00 PM"",""label"":""Evening"",""start"":""04:00 PM"",""active"":true}]"
"cmnybrc4900f1l0jzpp7lb36a","Tape Hanuman Mandir ","Akola, Maharashtra","PX9R+HVQ, Mohta mill chal, Akola, Maharashtra 444006, India","Tape Hanuman Mandir is one of the well-known and spiritually significant temples located in Akola city. The temple is dedicated to Lord Hanuman, who is worshipped as the symbol of strength, devotion, and protection. It is considered one of the important Hanuman temples in the region and attracts a large number of devotees daily.
The temple is especially unique because devotees believe that Lord Hanuman here is present along with Mata Anjani, which makes it a rare and special place of worship.
The temple परिसर offers a peaceful and positive atmosphere, making it ideal for meditation and spiritual connection. Devotees often visit to seek blessings for courage, success, and removal of obstacles in life.
Tuesdays and Saturdays are considered highly auspicious, and the temple sees heavy crowds on these days. Special पूजा, aarti, and Sundarkand path are performed regularly with great devotion.
The temple is located near the old Mohata Mill area and is easily accessible from different parts of the city.
Many devotees share that the temple has strong spiritual vibrations and provides a sense of peace and positivity.
The temple is simple in structure but deeply rooted in faith and devotion, making it a must-visit religious place in Akola.
Due to its popularity and spiritual importance, Tape Hanuman Mandir continues to attract devotees throughout the year.",,"/uploads/temples/1776153204952-cropped-image.jpg",,,"[""/uploads/temples/1776153204961-cropped-image.jpg""]",,"4.5","0","Lord Hanuman","false","","9422861435","https://tapehanuman.org","https://maps.app.goo.gl/NcKnkZnZKN249Ei57","","false","cmnybrc4900f0l0jz7btwhlua","2026-04-14 07:53:25.017","2026-04-15 12:20:58.134","5","10","TMP-MNC87U","tape-hanuman","true",,,,,,"tape-hanuman","slug","TEMPLE_78CUR","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""11:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnybwfff00f3l0jzvzakl5m5","Shri Bara Jyotirlinga Shiv Mandir","Akola, Maharashtra","Shri 12 Jyotirlinga Mandir, Ranpise Nagar, Akola, Maharashtra – 444005, India","Shri Bara Jyotirlinga Shiv Mandir in Akola is a unique and spiritually significant temple dedicated to Lord Shiva. The temple is special because it houses replicas of all the twelve sacred Jyotirlingas of India in one place, allowing devotees to experience the blessings of all Jyotirlingas without traveling across the country.
Jyotirlingas are considered the most sacred forms of Lord Shiva, representing his infinite and divine energy, and are traditionally spread across different states of India.
This temple provides a rare opportunity for devotees to perform darshan of all twelve Jyotirlingas in a single परिसर, making it a very important spiritual center in Akola.
The temple maintains a शांत and devotional environment, attracting devotees who seek peace, blessings, and spiritual growth. Daily पूजा, abhishek, and aarti are performed with devotion.
The temple is well-maintained and known for its cleanliness and positive atmosphere. Devotees visit especially on Mondays and during festivals like Mahashivratri and Shravan month, when the temple becomes highly crowded.
It is also considered one of the most visited Shiva temples in Akola due to its unique concept and religious importance.
The temple’s location near the city center makes it easily accessible for devotees and visitors.
Due to its spiritual value and the presence of all Jyotirlingas, it holds a special place among Shiva devotees in the region.",,"/uploads/temples/1776153442517-cropped-image.jpg",,,"[]",,"4.5","0","Lord Shiva","false","","7798972095","https://barajyotirling.in","https://maps.app.goo.gl/gT8E3w52WGXF4V4A8","","false","cmnybwfff00f2l0jzelae1lmz","2026-04-14 07:57:22.587","2026-04-15 12:20:58.134","5","10","TMP-HNJQZI","bara-jyotirlinga","true",,,,,,"bara-jyotirlinga","slug","TEMPLE_TBIKL","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""04:00 AM"",""active"":true},{""end"":""10:15 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnyeukw500f5l0jzxlmgtbrm","Shri Siddhivinayak Ganesh Temple","Akola, Maharashtra","P2C9+9V4, nr. Shree Siddhivinayak Mandir, Jyoti Nagar, Jatharpeth, Akola, Maharashtra 444005, India","Shri Siddhivinayak Ganesh Temple in Akola is a श्रद्धेय temple dedicated to Lord Ganesha, worshipped here in the form of Siddhivinayak, who is believed to fulfill devotees’ wishes and remove obstacles from life. The temple is located in the Jyoti Nagar, Jatharpeth area and is easily accessible for devotees across the city.
The temple maintains a peaceful and devotional atmosphere, attracting daily visitors who come to seek blessings for success, prosperity, and happiness. Devotees especially visit on Tuesdays and during Ganesh Chaturthi, when the temple becomes a center of vibrant celebrations and spiritual energy.
The idol of Lord Ganesha is beautifully adorned and worshipped with daily पूजा, aarti, and offerings. The temple provides a calm environment suitable for meditation and spiritual connection.
Though the temple is not very large, it holds strong faith among local devotees and is considered a powerful place of worship. Regular rituals and religious activities are conducted, and prasadam is distributed to visitors.
Due to its religious importance and steady flow of devotees, the temple has become one of the well-known Ganesh temples in Akola. It continues to be a place where devotees come with श्रद्धा and leave with peace and positivity.",,"/uploads/temples/1776158395107-cropped-image.jpg",,,"[]",,"4.5","0","Lord Ganesha","false","","1231231234","https://sidhivinayktemple.in","https://maps.app.goo.gl/X4LgEvgP8xPnMTyX7","","false","cmnyeukw500f4l0jz6lrykr6v","2026-04-14 09:19:55.205","2026-04-15 12:20:58.134","5","10","TMP-0ASWXF","siddhivinayak-temple","true",,,,,,"siddhivinayak-temple","slug","TEMPLE_666QZ","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""10:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnyf93fc00f7l0jzz38rb0xi","Annapurna Mata Mandir","Akola, Maharashtra","PX28+W3J, MH SH 197, Akola, Maharashtra 444002, India","Annapurna Mata Mandir in Akola is a peaceful and spiritually significant temple dedicated to Goddess Annapurna, who is worshipped as the provider of food and nourishment. The temple is located slightly outside the main city area, offering a calm and serene environment ideal for prayer and meditation.
Devotees believe that Goddess Annapurna blesses her followers with abundance, prosperity, and fulfillment of basic needs. The temple is considered one of the few dedicated Annapurna Mata temples in the region, making it a special place of devotion.
The temple परिसर is spacious and well-maintained, with greenery and open space that enhances the peaceful atmosphere. Many visitors come here to spend quiet time and experience spiritual positivity.
Regular पूजा, aarti, and offerings are performed daily, and devotees often bring food items as offerings, symbolizing gratitude and devotion to the goddess.
The temple attracts more visitors on auspicious days, especially Tuesdays and during festivals like Navratri, when special rituals and celebrations are organized.
It is easily accessible by road and has good parking facilities for visitors.
Due to its calm surroundings and strong spiritual belief, Annapurna Mata Mandir is considered one of the must-visit temples in Akola for devotees seeking peace and blessings.",,"/uploads/temples/1776159072334-cropped-image.jpg",,,"[]",,"4.2","0","Goddess Annapurna","false","","9975591777","https://annapurnamata.in","https://maps.app.goo.gl/rW5VCi6SGF164PBv5","","false","cmnyf93fc00f6l0jzzwmpwkcl","2026-04-14 09:31:12.408","2026-04-15 12:20:58.134","5","10","TMP-X5IXRG","annapurna-mata","true",,,,,,"annapurna-mata","slug","TEMPLE_9WHHL","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""09:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnyfn11k00f9l0jz1pn7kwcx","BAPS Shri Swaminarayan Mandir","Akola, Maharashtra","BAPS Swaminarayan Mandir, Infront of Manav Motors, beside Khatu Shyam Mandir, Akola, Maharashtra 444002, India","BAPS Shri Swaminarayan Mandir in Akola is a newly developed and spiritually vibrant temple managed by the Bochasanwasi Akshar Purushottam Swaminarayan Sanstha (BAPS), a globally recognized spiritual organization. The temple was inaugurated in March 2024 with grand religious ceremonies and has quickly become an important devotional center in the city.
The temple is dedicated primarily to Bhagwan Swaminarayan and Aksharbrahma Gunatitanand Swami, along with other deities like Radha-Krishna and Hanumanji, making it a complete spiritual complex.
The architecture of the temple reflects traditional Swaminarayan style, with clean design, peaceful surroundings, and a highly disciplined devotional environment. Devotees experience a calm and divine atmosphere ideal for meditation and spiritual growth.
Daily rituals such as aarti, bhajan, and satsang are conducted regularly, promoting values like devotion, service, and moral living. The temple also actively engages youth and community through spiritual programs and social activities.
Festivals like Janmashtami, Ram Navami, and Swaminarayan Jayanti are celebrated with great enthusiasm, attracting large gatherings of devotees.
The temple premises are well-maintained and provide a शांत environment away from city noise, making it a perfect place for inner peace.
Due to its modern infrastructure and spiritual importance, the temple has become one of the prominent religious places in Akola within a short time.",,"/uploads/temples/1776159722398-cropped-image.jpg",,,"[""/uploads/temples/1776159722405-cropped-image.jpg""]",,"4.5","0","Bhagwan Swaminarayan","false","","1212121212","https://www.baps.org","https://maps.app.goo.gl/3yJqoiKi91YrHVFN6","","false","cmnyfn11k00f8l0jz4wgw7lkm","2026-04-14 09:42:02.505","2026-04-15 12:20:58.134","5","10","TMP-QGVJUY","swaminarayan-mandir","true",,,,,,"swaminarayan-mandir","slug","TEMPLE_5I0VT","false","[{""end"":""12:00 PM"",""label"":""Morning"",""start"":""07:30 AM"",""active"":true},{""end"":""08:45 PM"",""label"":""Evening"",""start"":""04:00 PM"",""active"":true}]"
"cmnygouzs00ffl0jzln7iu1ak","Shri Tulja Bhavani Mata Mandir","Anikat (Akola), Maharashtra","Shri Tulja Bhavani Mata Mandir, New Radhakisan Plots (Anikat area), Akola, Maharashtra – 444002, India","Shri Tulja Bhavani Mata Mandir located in Anikat area of Akola is a revered temple dedicated to Goddess Tulja Bhavani, a powerful form of Durga and one of the most worshipped deities in Maharashtra. The temple holds strong religious importance among local devotees who consider the goddess as a protector and fulfiller of wishes.
The temple is situated near the Morna river, providing a peaceful and natural environment that enhances the spiritual experience of visitors.
Devotees visit regularly to seek blessings for strength, prosperity, and protection from difficulties. The temple maintains a calm and devotional atmosphere suitable for prayer and meditation.
Daily पूजा and aarti are performed by priests, and devotees gather especially during Navratri, when the temple becomes a center of grand celebrations and spiritual activities.
Tulja Bhavani is widely regarded as a Kuldevi (family deity) by many Maharashtrian families, which increases the temple’s importance in the region.
The temple परिसर is simple yet spiritually vibrant, attracting devotees from nearby areas as well as visitors traveling through Akola.
Its riverside location and positive atmosphere make it a popular place for both devotion and relaxation.
Due to its religious significance and peaceful surroundings, the temple is considered one of the notable देवी temples in Akola.",,"/uploads/temples/1776161487530-cropped-image.jpg",,,"[]",,"4.5","0","Goddess Tulja Bhavani","false","","9011207172","https://tuljabhavani.in","https://maps.app.goo.gl/NFtLY5fUbEX3JUUx9","","false","cmnygouzr00fel0jz7fpjr8j1","2026-04-14 10:11:27.592","2026-04-15 12:20:58.134","5","10","TMP-PFHX59","tuljabhavani-mata","true",,,,,,"tuljabhavani-mata","slug","TEMPLE_X7OKI","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""08:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
