"id","name","category","price","duration","description","time","image","about","benefits","bullets","process","processSteps","isMaster","masterPoojaId","templeId","templeDetails","packages","faqs","reviews","createdAt","updatedAt","status"
"cmnr6rp7w005kl0jzcax5yfly","Mrityunjay Jap (1100 with Priest)","","1000","","[]","","/uploads/poojas/image-1775715972222-912129373.jpg","Chanting of the sacred Mrityunjay mantra performed exclusively by a qualified priest on behalf of the devotee. This service is dedicated to praying for good health and longevity.","[]","[]",,"[]","false","cmnr3fx530001l0jz1lnhmxdr","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":1000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":1000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.684","2026-04-09 08:32:11.68","true"
"cmnr6rp7x005ml0jz1skylhk9","Navchandi (Havan)","","1000","","[]","","/uploads/poojas/image-1775716077282-268089118.jpg","A potent and protective fire ritual designed to seek divine intervention for overcoming significant obstacles or misfortunes (doshas). It involves specific invocations for comprehensive well-being.","[]","[]",,"[]","false","cmnr3i67d0003l0jzn03auzfa","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":1000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":1000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.686","2026-04-09 08:32:11.681","true"
"cmnr6rp7z005ol0jzv682f0iy","Samuhik Poojan","","1000","","[]","","/uploads/poojas/image-1775716340147-549976722.jpg","A group prayer ceremony where multiple families or individuals gather to perform common rituals together. It is an act of communal worship, seeking combined blessings for the well-being of all participants.","[]","[]",,"[]","false","cmnr3nt1a0005l0jz5wtjfiqq","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":1000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":1001,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.687","2026-04-09 08:32:11.682","true"
"cmnr6rp81005ql0jzkpvyfhra","Naivedya Offering","","500","","[]","","/uploads/poojas/image-1775716406495-477960908.jpg","A traditional and beautifully presented food offering made to the divine. Devotees can sponsor this consecrated meal which is then ritually offered at the altar.","[]","[]",,"[]","false","cmnr3p8840007l0jzkzlmahfo","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":500,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":500,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.689","2026-04-09 08:32:11.683","true"
"cmnr6rp83005sl0jz2hpibn0z","Graha Shanti","","1500","","[]","","/uploads/poojas/image-1775716525030-550520477.jpg","A vital ritual performed to mitigate the negative influences of planetary alignments (grahas) and bring peace and harmony. This comprehensive ceremony seeks energetic balance in one's life.","[]","[]",,"[]","false","cmnr3rros0009l0jzw6hrfnjr","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":1500,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":1500,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.691","2026-04-09 08:32:11.685","true"
"cmnr6rp84005ul0jz4x2glski","Mrityunjay Jap (11000 + Havan)","","2000","","[]","","/uploads/poojas/image-1775716701371-456857384.jpg","An extended and highly potent repetition of the sacred Mrityunjay mantra, chanted 11000 times by priests. This significant spiritual endeavor, followed by a fire ritual, is for profound healing and protection.","[]","[]",,"[]","false","cmnr3vjr4000bl0jzphiudpv2","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":2000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":2000,""maxPersons"":2,""description"":""For 2 people""}]","[{""a"":"""",""q"":""""}]",,"2026-04-09 07:59:20.692","2026-04-09 08:32:11.686","true"
"cmnr6rp85005wl0jzzklqp867","Saptashati Path","","2500","","[]","","/uploads/poojas/image-1775716829652-18718360.jpg","The recitation of the complete Saptashati scripture, known for its powerful spiritual vibrations. This sacred chanting is performed to invoke divine protection and overcome adversities.","[]","[]",,"[]","false","cmnr3yaqh000dl0jz5kdx775n","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":2500,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":2500,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.694","2026-04-09 08:32:11.687","true"
"cmnr6rp87005yl0jzfa9oazse","Saptashati Full Path ","","3000","","[]","","/uploads/poojas/image-1775716927084-30207570.jpg","The most complete and exhaustive form of the Saptashati scripture recitation. This meticulous chanting is a deep spiritual practice aimed at seeking highest divine protection.","[]","[]",,"[]","false","cmnr40dwu000fl0jzxm63i0nu","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":3000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":2999,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.695","2026-04-09 08:32:11.688","true"
"cmnr6rp890060l0jzldtm2l3m","Mrityunjay Jap (11000 with Priest)","","6000","","[]","","/uploads/poojas/image-1775717484826-286743795.jpg","The sacred Mrityunjay mantra chanted 11000 times by an experienced priest on behalf of the devotee. This is a comprehensive spiritual service dedicated to intense prayers for good health and longevity.","[]","[]",,"[]","false","cmnr4cc9r000hl0jzafwjfow1","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":6000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":6000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.697","2026-04-09 08:32:11.689","true"
"cmnr6rp8b0062l0jza3ujc5tm","Maharudra Anushthan","","2000","","[]","","/uploads/poojas/image-1775717643450-407930988.jpg","An advanced and potent ritual of worship involving the powerful recitation of the standard eleven forms of a potent chant (Rudra). This deep spiritual practice is performed for comprehensive blessings and protection.","[]","[]",,"[]","false","cmnr4fqo5000jl0jznnkvopdu","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":2000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":2000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.699","2026-04-09 08:32:11.69","true"
"cmnr6rp8c0064l0jzwb53lv3h","Laghu Rudra","","6000","","[]","","/uploads/poojas/image-1775717831910-92755343.jpg","A focused and effective ritual involving the traditional repetition of the potent Rudra chant. This is an authentic and essential form of worship for spiritual growth and inner peace.","[]","[]",,"[]","false","cmnr4js2z000ll0jz41yqkvtk","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":6000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":5999,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.701","2026-04-09 08:32:11.691","true"
"cmnr6rp8e0066l0jzo6ppgk0g","Vishnu Sahasranama","","6000","","[]","","/uploads/poojas/image-1775718015487-622274742.jpg","The ritualistic chanting of the complete 1000 names of a supreme divine form. This practice is undertaken to seek abundant prosperity, sound health, and overall well-being.","[]","[]",,"[]","false","cmnr4npqg000nl0jz33byqu1w","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":6000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":6000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.703","2026-04-09 08:32:11.692","true"
"cmnr6rp8g0068l0jz3cytbtxg","Navchandi (with Priest)","","10000","","[]","","/uploads/poojas/image-1775718159501-442247507.jpg","A potent ritual performed by a learned priest to address and overcome severe energetic imbalances and obstacles in a devotee's life. This detailed ceremony seeks extensive divine grace and protection.","[]","[]",,"[]","false","cmnr4qsuu000pl0jzcz2mdhqs","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":10000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":10000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.704","2026-04-09 08:32:11.693","true"
"cmnr6rp8i006al0jzdedd4xqw","Navchandi (Fund Only)","","10000","","[]","","/uploads/poojas/image-1775718420921-10984650.jpg","This service is for a devotee to sponsor or contribute funds towards a large-scale, communal Navchandi ritual. This is a virtuous act of supporting a powerful ceremony for overall peace and protection.","[]","[]",,"[]","false","cmnr4wekf000rl0jzzegriz5j","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":10000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":10000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.706","2026-04-09 08:32:11.694","true"
"cmnr6rp8j006cl0jzp5fp2fs5","Sahasra Chandi","","30000","","[]","","/uploads/poojas/image-1775719036890-20644362.jpg","","[]","[]",,"[]","false","cmnr59luq000tl0jzq43srkcx","cmnpy89iz00lml0g7w0zxcpk4",,"[{""name"":""Single"",""price"":30000,""maxPersons"":1,""description"":""For 1 person""},{""name"":""Couple"",""price"":30000,""maxPersons"":2,""description"":""For 2 people""}]","[]",,"2026-04-09 07:59:20.707","2026-04-09 08:32:11.695","true"
"cmnrchfcl008dl0jzi1ey21mx","Abhishek ","Ritualistic","251","","[]","","/uploads/poojas/image-1775124432221-880087061.jpg","The Abhishek Pooja at Ganpatipule Temple is a sacred ritual where devotees pour water, milk, or sacred liquids over the idol of Lord Ganesha. This act symbolizes purification, devotion, and surrender to the divine. The pooja is performed with chants and offerings, creating a spiritually uplifting experience for devotees seeking blessings, wisdom, and prosperity.","[""Enhances spiritual growth and devotion"",""Strengthens mental clarity and focus"",""Removes obstacles and difficulties"",""Enhances spiritual growth and devotion""]","[]",,"[]","false","cmnpr092400kll0g7bf7hxcgv","cmnrccczp008bl0jzjehwxxrg",,"[{""name"":""Single"",""price"":251,""maxPersons"":1,""description"":""For 1 person""}]","[]",,"2026-04-09 10:39:19.029","2026-04-09 10:39:19.029","true"
